9.1480 30.0953 2
6.5879 23.0151 2
1.9279 13.8527 1
5.6079 20.3102 2
2.9981 18.9543 1
5.3481 18.9543 2
8.5079 28.8706 2
4.7379 28.8706 1
5.8079 18.8195 2
3.2379 18.8195 1
3.7679 22.6722 1
6.3979 22.6722 2
9.2279 29.2294 2
2.0679 13.9621 1
10.4679 34.8609 2
2.4779 15.6525 1
4.5079 15.6525 2
6.1879 21.2387 2
9.0179 29.4164 2
7.5779 24.1107 2
4.6979 16.1506 2
9.8425 30.4653 2
6.1525 18.7182 2
2.5425 9.39174 2
1.4425 9.39174 1
2.3825 14.4202 1
4.3425 14.4202 2
7.8225 23.42 2
4.1625 26.0249 1
2.4127 10.7524 2
4.5925 16.584 2
7.3525 24.267 2
8.5825 28.5524 2
7.0225 23.6099 2
3.8625 23.6099 1
6.0126 19.3297 2
5.0525 15.0916 2
3.9725 22.4327 1
7.9325 24.0873 2
3.4925 10.8832 2
3.0792 10.4635 2
9.0192 27.2177 2
3.1692 17.8318 1
5.6692 17.8318 2
1.8292 11.3234 1
3.0792 11.3234 2
1.9594 13.2343 1
3.4294 13.2343 2
5.0492 17.7903 2
2.8194 11.9314 2
1.6494 11.9314 1
9.1892 30.0395 2
6.7692 21.817 2
5.0293 16.703 2
3.7792 12.141 2
3.3192 18.3922 1
3.6292 20.17 1
3.7283 15.1202 2
8.2683 25.0684 2
6.4983 20.1505 2
3.6483 20.1505 1
11.3083 37.1385 2
9.6083 31.8074 2
10.5783 35.6633 2
4.6083 15.7499 2
2.6183 15.7499 1
8.3083 27.9736 2
6.0183 22.556 2
11.5483 39.3212 2
5.4983 31.5718 1
9.0683 31.5718 2
3.0283 18.4402 1
5.2583 18.4402 2
8.3883 29.7625 2
10.3385 35.8907 2
3.6283 21.3899 1
6.5283 21.3899 2
2.8883 17.1729 1
5.1683 17.1729 2
4.0383 24.4051 1
7.1083 24.4051 2
2.4984 15.4819 1
10.0283 33.7618 2
11.6584 40.3141 2
3.0183 19.1019 1
5.1983 19.1019 2
4.9483 31.973 1
8.9283 31.973 2
2.6783 16.1169 1
4.6783 16.1169 2
4.2783 27.9594 1
7.6483 27.9594 2
2.3183 13.5141 1
3.8385 24.5545 1
6.9285 24.5545 2
2.5383 15.3306 1
4.5583 15.3306 2
3.5283 20.7771 1
4.8583 30.3756 1
8.7383 30.3756 2
6.5283 22.1043 2
3.6783 22.1043 1
7.9283 26.5347 2
4.3983 26.5347 1
5.1883 17.2137 2
6.7683 22.1931 2
3.9983 22.1931 1
5.6383 17.0877 2
7.6118 19.9441 2
10.7518 31.2573 2
9.4018 25.4967 2
5.5218 14.1506 2
14.0218 41.313 2
9.0118 25.837 2
5.2118 14.5257 2
9.2718 27.5858 2
12.9418 40.2363 2
7.4918 21.9139 2
10.6218 31.8527 2
1.2520 6.43656 1
7.8018 23.5657 2
10.3018 32.0552 2
3.2418 18.7034 1
6.1418 18.7034 2
9.7320 31.2033 2
1.6418 10.267 1
1.1420 6.13936 1
6.6718 21.8371 2
2.1118 12.8668 1
4.1018 12.8668 2
5.0518 17.0689 2
2.7718 17.0689 1
7.5521 21.7546 2
5.1918 15.7519 2
2.7518 15.7519 1
1.8018 11.2142 1
3.2918 11.2142 2
1.3619 7.54993 1
6.1818 17.1673 2
3.1518 17.1673 1
7.2818 21.4226 2
3.8318 21.4226 1
1.6718 7.53149 1
2.1318 7.53149 2
13.3118 40.933 2
12.6518 38.7605 2
11.3518 32.76 2
17.4418 54.6448 2
13.2018 40.6277 2
15.0718 45.2329 2
8.3799 25.5237 2
3.9699 12.6996 2
8.4399 26.6163 2
2.5399 15.8228 1
7.1899 22.4505 2
4.1599 14.4352 2
2.1799 14.4352 1
8.5299 28.1026 2
3.4799 20.7467 1
6.2299 20.7467 2
0.9599 10.2132 1
2.4201 13.3378 1
3.9399 12.5542 2
6.0699 37.5873 1
9.8799 31.6802 2
2.5999 10.3958 2
1.4699 10.3958 1
7.7099 22.3671 2
2.4699 13.4442 1
3.7599 12.4824 2
1.8699 12.4824 1
7.5197 19.9441 2
4.7497 14.5257 2
2.2899 6.43656 2
1.0699 6.43656 1
4.0599 12.2421 2
1.7297 10.267 1
3.3197 10.267 2
2.4499 6.13936 2
8.5597 24.0203 2
4.4697 12.8668 2
5.4597 17.0689 2
3.5697 11.2142 2
1.2598 7.54993 1
2.5898 7.54993 2
6.9297 21.4226 2
2.8397 7.53149 2
1.9933 11.9179 1
3.1633 11.9179 2
8.5533 26.5498 2
2.6133 15.1271 1
6.3933 19.6287 2
2.3033 8.64362 2
0.9433 8.09443 1
6.7933 21.8173 2
1.9733 11.1032 1
3.8533 11.1032 2
7.1835 23.3806 2
8.7533 26.2411 2
1.5133 9.01149 1
2.5333 9.01149 2
1.8533 11.7995 1
3.6533 11.7995 2
5.8732 20.0612 2
2.0632 12.8806 1
3.4232 12.8806 2
3.6632 20.8727 1
6.4432 20.8727 2
4.7132 26.624 1
1.6832 11.285 1
3.1732 11.285 2
3.8232 13.9633 2
2.2932 13.9633 1
3.2332 18.8305 1
5.8932 18.8305 2
6.3132 20.5023 2
3.7432 20.5023 1
5.8932 18.069 2
7.5434 23.7543 2
7.4834 24.8871 2
4.1132 12.2967 2
2.0432 12.2967 1
2.9632 15.5705 1
5.1132 15.5705 2
3.9532 25.3369 1
3.9532 14.2529 2
1.7132 11.2922 1
9.6932 33.6878 2
5.3932 33.6878 1
3.6232 22.4431 1
6.9632 22.4431 2
4.2432 15.1361 2
7.5532 26.5879 2
4.3332 26.5879 1
1.8133 12.5068 1
3.0232 17.2308 1
5.0832 17.2308 2
9.6532 31.7552 2
7.6532 25.5868 2
2.6302 16.2404 1
4.6002 16.2404 2
5.2902 29.8404 1
9.2402 29.8404 2
3.2802 18.2031 1
5.0802 14.6437 2
1.9602 9.43784 1
4.1902 27.138 1
2.9402 19.2753 1
5.2702 19.2753 2
1.9104 12.0704 1
4.1704 12.7912 2
4.2402 25.7956 1
4.9902 30.059 1
8.7002 30.059 2
4.5302 24.7293 1
7.2302 23.6708 2
4.1202 21.5737 1
7.4202 21.5737 2
4.0802 22.7615 1
7.2002 22.7615 2
7.7404 25.3245 2
11.9102 39.5758 2
9.3902 29.1621 2
10.3102 34.7208 2
1.5002 9.99841 1
8.2302 26.1807 2
11.2802 37.3341 2
2.9602 17.2448 1
3.0102 13.0414 2
1.8702 13.0414 1
9.5002 31.5866 2
2.4202 16.5801 1
3.5102 21.6733 1
2.6375 16.4805 1
4.4974 16.4805 2
2.6674 15.8851 1
4.7274 15.8851 2
5.8374 20.0297 2
5.3474 17.683 2
6.4174 21.0599 2
8.0874 25.7832 2
2.7874 16.1764 1
2.8774 21.1677 1
6.9074 21.7371 2
5.2674 19.9094 2
5.3476 19.8934 2
5.7974 21.3967 2
3.4774 21.3967 1
7.0874 25.737 2
2.3374 15.8246 1
4.4174 17.2343 2
2.5774 17.2343 1
2.9974 19.4738 1
5.3374 19.4738 2
9.3351 24.8531 2
4.3151 9.58271 2
2.2351 9.58271 1
4.7951 25.6694 1
8.8551 25.6694 2
2.8251 13.4584 1
7.3751 20.7439 2
4.5251 11.3264 2
2.4651 11.3264 1
8.8851 26.5243 2
4.8651 26.5243 1
3.7251 18.3238 1
6.2451 18.3238 2
0.7951 5.37104 1
7.3451 21.414 2
11.7653 37.1587 2
4.1253 11.8151 2
2.3553 11.8151 1
7.0751 20.3115 2
7.3253 19.2148 2
3.9553 13.0539 2
6.9551 39.1786 1
12.7851 39.1786 2
9.5951 28.4382 2
10.7751 33.0944 2
13.1854 38.0012 2
10.8451 31.8902 2
4.7451 27.1714 1
8.9551 27.1714 2
3.8252 21.3139 1
7.2352 21.3139 2
2.9251 14.8944 1
5.4451 14.8944 2
0.7151 3.41171 1
1.0351 3.41171 2
3.7151 20.8358 1
7.0751 20.8358 2
3.6951 20.7193 1
6.8851 20.7193 2
3.9753 22.2983 1
7.4253 22.2983 2
11.6751 36.8417 2
6.2451 36.8417 1
4.8251 25.304 1
8.7751 25.304 2
2.8351 13.1808 1
5.2451 13.1808 2
10.1251 30.8133 2
5.5051 30.8133 1
13.3251 38.7367 2
8.0351 20.9904 2
1.7751 5.495 2
9.7351 29.3342 2
6.9551 38.7078 1
12.6751 38.7078 2
4.8351 10.8121 2
10.9951 32.2127 2
9.2951 25.8441 2
2.0951 9.48579 1
3.1951 15.2841 1
4.3046 24.6016 1
8.6246 24.6016 2
5.6646 32.7017 1
1.8046 9.68832 1
6.0746 35.081 1
11.7646 35.081 2
8.6546 25.5263 2
4.4146 25.5263 1
6.6148 38.2415 1
2.2446 13.526 1
3.7246 20.8105 1
1.9746 11.631 1
4.6546 26.6859 1
9.1746 26.6859 2
3.3246 18.6479 1
7.1146 21.8243 2
3.8546 21.8243 1
6.4446 37.5224 1
12.0048 37.5224 2
0.7146 6.24611 1
2.2648 12.4396 1
5.8546 34.322 1
3.7846 20.8959 1
7.1046 20.8959 2
3.6048 19.7083 1
7.2048 19.7083 2
13.0346 39.6811 2
6.7146 39.6811 1
4.9246 28.9968 1
9.7046 28.9968 2
5.5646 33.5927 1
10.7546 33.5927 2
6.9547 38.475 1
13.0549 38.475 2
10.8146 32.3797 2
8.9546 27.6908 2
4.5546 27.6908 1
7.1547 21.8588 2
3.6147 21.8588 1
0.4946 4.87484 2
0.2746 4.87484 1
5.3346 15.4943 2
2.7046 15.4943 1
3.3446 21.1731 1
6.8146 21.1731 2
6.5946 20.9967 2
3.2646 20.9967 1
7.1048 22.4797 2
3.7048 22.4797 1
11.2746 36.8675 2
5.9546 36.8675 1
8.7146 25.341 2
4.3646 25.341 1
2.4246 13.4169 1
4.8046 13.4169 2
9.7046 30.796 2
5.1246 30.796 1
12.0946 38.6651 2
6.3546 38.6651 1
3.1146 17.5276 1
7.3446 45.0176 1
1.2346 6.05896 1
3.7046 20.9763 1
7.4846 20.9763 2
9.1146 29.2382 2
5.0546 29.2382 1
2.8047 14.3549 1
2.2746 10.8842 1
4.4446 10.8842 2
12.1146 38.5343 2
6.3946 38.5343 1
10.4846 32.0403 2
5.4746 32.0403 1
7.2846 20.6377 2
3.9346 20.6377 1
11.4646 34.2842 2
10.0046 30.6651 2
5.5546 30.6651 1
4.4846 25.6293 1
8.4446 25.6293 2
1.6346 9.55884 1
2.7746 15.1728 1
5.4846 15.1728 2
7.5372 26.0129 2
7.9272 26.0213 2
4.3172 26.7428 1
8.0272 26.7428 2
12.4972 41.4245 2
10.3372 33.4647 2
7.0474 23.9135 2
6.2174 20.4117 2
4.9272 15.4262 2
7.4072 25.0671 2
7.7072 25.7433 2
10.7872 35.5875 2
8.3572 28.1473 2
6.5172 22.096 2
5.1973 17.3772 2
7.9872 25.3854 2
2.3572 16.0655 1
5.4272 33.9581 1
2.7272 18.5079 1
9.4672 32.7946 2
4.9772 32.7946 1
8.2072 27.6122 2
4.2972 27.6122 1
8.5772 29.0601 2
4.5629 12.0403 2
2.5929 12.9565 1
4.5429 12.9565 2
1.9031 9.08417 2
2.5029 14.368 1
4.4429 14.368 2
5.8629 18.4026 2
4.8629 16.4088 2
1.8430 11.6525 1
3.3030 11.6525 2
2.4329 8.63806 2
6.6429 19.7126 2
1.4602 8.58364 1
3.8402 20.5475 1
2.6102 14.7728 1
4.1902 14.7728 2
3.0002 16.8264 1
5.5402 16.8264 2
4.1602 25.2702 1
0.7404 6.66683 1
2.5402 14.3519 1
4.1202 14.3519 2
8.8504 28.8752 2
1.4502 10.7867 1
3.1604 9.4228 2
1.5004 9.4228 1
3.7502 23.4779 1
7.3702 23.4779 2
7.5402 23.1792 2
0.5904 6.1232 1
3.0302 18.8696 1
7.1902 18.8696 2
5.1303 15.3936 2
2.5903 15.3936 1
2.4502 12.3286 1
7.0402 21.639 2
3.9202 21.639 1
7.6402 24.3413 2
4.2402 24.3413 1
13.4002 43.0071 2
7.3002 43.0071 1
6.0102 33.1401 1
6.7002 39.0294 1
12.1002 39.0294 2
14.2002 42.8013 2
2.1502 10.7692 1
3.2102 16.4476 1
6.3402 16.4476 2
4.0002 20.9559 1
4.2209 27.2263 1
7.4209 27.2263 2
3.7209 23.8648 1
6.8509 23.8648 2
4.4310 27.2189 1
8.1009 27.2189 2
7.9309 25.935 2
4.4809 27.9212 1
8.5909 27.9212 2
3.8909 23.6555 1
7.3609 23.6555 2
4.7809 30.3306 1
9.0109 30.3306 2
3.4209 21.7138 1
6.4009 21.7138 2
5.3109 33.7658 1
10.0609 33.7658 2
11.6709 39.5125 2
9.0409 30.5658 2
4.8509 30.5658 1
12.6609 42.1755 2
10.2509 34.415 2
7.2711 25.2104 2
9.4309 32.1547 2
6.4311 21.9728 2
3.4011 21.9728 1
13.2411 44.4871 2
2.7209 17.3817 1
5.1509 17.3817 2
4.1409 26.3297 1
7.6509 26.3297 2
7.2111 22.6939 2
10.5009 35.8337 2
5.6409 35.8337 1
4.2609 26.984 1
7.9709 26.984 2
10.8509 36.4859 2
4.5709 29.2429 1
8.5609 29.2429 2
3.5909 23.4839 1
6.7809 23.4839 2
2.9010 19.1258 1
5.4410 19.1258 2
8.2709 26.5876 2
9.8612 31.6182 2
2.6209 17.8876 1
5.0709 17.8876 2
5.3809 34.8689 1
10.3009 34.8689 2
5.7109 20.1522 2
2.9009 20.1522 1
12.3409 40.7178 2
9.7309 33.7642 2
5.2509 33.7642 1
13.7409 48.2316 2
8.3809 28.7495 2
4.5809 28.7495 1
13.1309 45.7854 2
10.4009 36.4792 2
12.1409 41.2745 2
8.7609 30.1646 2
3.5934 21.2742 1
7.0634 21.2742 2
2.4434 14.3778 1
4.7534 14.3778 2
10.1434 33.0428 2
7.2534 22.7 2
2.0734 12.8112 1
3.5434 12.8112 2
6.9134 20.6642 2
1.1834 7.52683 1
7.0336 22.0378 2
3.3334 18.5913 1
6.3634 18.5913 2
4.6534 26.1306 1
9.5534 26.1306 2
1.5134 6.98839 1
4.1034 22.6607 1
7.8934 22.6607 2
6.6134 17.9917 2
3.4234 17.9917 1
8.4934 23.8074 2
3.6934 20.097 1
7.0934 20.097 2
3.5635 18.8648 1
6.7735 18.8648 2
6.5434 17.4525 2
2.1236 8.06296 2
9.2534 27.5387 2
10.0534 30.5603 2
5.5534 15.5849 2
12.5334 36.6785 2
10.3334 30.3339 2
4.2434 21.4332 1
9.5834 26.8791 2
3.8834 11.3118 2
8.2734 25.2822 2
1.3536 5.21959 2
0.9636 5.21959 1
6.8534 22.6248 2
7.4418 23.4724 2
5.0818 16.4788 2
7.6518 24.1197 2
2.3018 13.6262 1
4.2118 13.6262 2
6.5018 20.7652 2
1.2918 6.19008 1
1.6018 6.19008 2
7.0520 19.5465 2
6.4118 16.0485 2
2.1018 6.00745 2
8.7918 23.2048 2
3.9018 19.8906 1
7.2418 19.8906 2
7.0919 19.7089 2
3.6520 9.83257 2
11.2518 32.7227 2
16.6018 51.8197 2
13.5918 41.9738 2
14.8218 47.8886 2
6.7918 18.2479 2
13.0118 39.3927 2
8.1618 24.1652 2
15.7318 51.0232 2
4.4018 13.9967 2
1.2920 7.6495 1
2.4720 7.6495 2
13.6618 40.9673 2
7.6744 19.9441 2
10.6544 31.2573 2
5.3844 14.1506 2
5.0544 14.5257 2
9.4844 27.5858 2
7.3644 21.9139 2
2.1546 6.43656 2
1.0946 6.43656 1
5.9244 18.7034 2
1.5344 10.267 1
3.0044 10.267 2
2.0846 6.13936 2
0.9746 6.13936 1
6.8244 21.8371 2
7.8144 24.0203 2
4.0344 12.8668 2
5.2044 17.0689 2
7.6147 21.7546 2
5.2544 15.7519 2
3.4044 11.2142 2
1.7344 11.2142 1
1.3245 7.54993 1
2.6645 7.54993 2
7.2844 21.4226 2
3.1144 7.53149 2
13.6044 40.933 2
12.8144 38.7605 2
5.0730 12.8796 2
1.9830 8.32797 2
3.5130 20.7961 1
6.1430 20.7961 2
1.6030 9.90481 1
3.2730 9.90481 2
8.0630 25.1415 2
7.0830 20.5688 2
3.8430 22.41 1
7.1530 22.41 2
3.7131 20.7313 1
6.9031 20.7313 2
0.7832 5.8457 1
2.1632 5.8457 2
1.5827 9.84717 1
3.1027 9.84717 2
3.2427 21.121 1
6.7027 21.121 2
5.1527 33.2877 1
4.7127 15.5471 2
2.4427 15.5471 1
2.7327 17.5396 1
5.1927 17.5396 2
7.7427 25.717 2
1.3229 8.25558 1
1.6029 8.25558 2
4.3027 15.1148 2
8.8929 29.2769 2
3.9327 24.0102 1
2.1327 11.8847 1
3.8127 11.8847 2
4.8627 29.3091 1
9.4027 29.3091 2
4.1829 10.4306 2
3.3527 19.5812 1
6.4327 19.5812 2
4.0327 23.9602 1
7.6827 23.9602 2
7.7427 23.6591 2
1.4729 7.97857 1
1.9429 7.97857 2
6.3127 19.4762 2
3.3027 19.4762 1
5.3928 16.149 2
4.8227 13.2722 2
7.7127 24.8207 2
13.2727 43.2701 2
10.5227 33.5017 2
11.8327 39.3425 2
5.0427 31.3245 1
10.6527 31.3245 2
4.2528 25.3906 1
13.4327 43.0894 2
4.0027 11.9137 2
2.0227 11.9137 1
3.8727 22.2342 1
5.7927 17.1909 2
2.8927 17.1909 1
3.3927 21.5305 1
4.3727 27.0771 1
6.8712 21.6447 2
4.7212 14.9063 2
2.4912 14.9063 1
7.3412 23.0501 2
3.9112 13.44 2
6.3812 21.0187 2
2.1112 8.43405 2
1.3112 8.43405 1
7.1014 22.3836 2
3.3812 18.9694 1
6.6312 18.9694 2
1.5712 8.10738 1
2.3112 8.10738 2
7.8012 22.9867 2
6.3412 18.4694 2
8.6212 24.1096 2
7.1512 20.4731 2
3.7812 20.4731 1
6.8413 19.2797 2
3.6613 19.2797 1
3.4914 9.12005 2
4.8212 16.1508 2
4.1112 11.9685 2
8.3212 25.6048 2
1.0014 6.55378 1
10.7412 31.1017 2
7.5112 22.9917 2
4.4435 24.9927 1
8.8335 24.9927 2
1.9935 10.0282 1
4.0435 10.0282 2
11.5335 35.3878 2
4.5535 25.8117 1
8.6135 25.8117 2
2.5835 13.7487 1
7.2835 20.9362 2
2.0935 11.6518 1
4.3035 11.6518 2
4.6235 26.6518 1
8.6335 26.6518 2
3.3335 18.5545 1
6.0235 18.5545 2
1.1335 6.01133 1
6.5635 21.5648 2
3.7735 21.5648 1
11.4837 37.2576 2
2.0737 12.1369 1
5.7735 33.9605 1
3.6035 20.5293 1
6.8635 20.5293 2
6.9737 19.3188 2
2.3537 13.4375 1
12.5635 39.2901 2
4.7735 28.6034 1
9.3735 28.6034 2
10.5035 33.1982 2
12.9538 38.0839 2
10.6135 31.9917 2
4.4735 27.3047 1
8.7335 27.3047 2
3.5936 21.4967 1
6.9336 21.4967 2
2.7035 15.1658 1
5.2235 15.1658 2
0.6335 4.64755 1
0.8335 4.64755 2
3.4635 20.9761 1
6.8535 20.9761 2
3.4635 20.9011 1
6.6535 20.9011 2
6.0035 36.9324 1
11.4335 36.9324 2
4.5235 25.4636 1
8.5735 25.4636 2
5.0035 13.556 2
2.5935 13.556 1
5.2035 30.9515 1
9.8835 30.9515 2
7.0535 38.8404 1
13.0735 38.8404 2
3.4235 17.7392 1
4.0635 21.2134 1
7.7735 21.2134 2
1.3335 6.26091 1
9.4235 29.4894 2
2.9236 14.6237 1
6.6635 38.8228 1
12.7035 38.8228 2
4.6435 11.1642 2
2.3935 11.1642 1
5.7335 32.3482 1
10.7535 32.3482 2
1.8235 9.91949 1
2.9335 15.5504 1
5.5517 16.7733 2
2.6917 16.2534 1
5.1317 16.2534 2
1.1919 7.32972 1
7.6517 22.9513 2
4.6019 12.626 2
7.9317 23.4371 2
1.5917 8.02344 1
1.0419 3.69166 1
1.9919 3.69166 2
9.8319 28.6244 2
6.6417 18.6098 2
4.0717 10.1195 2
5.1317 14.4855 2
5.0517 13.9525 2
1.7017 9.75766 1
3.3417 9.75766 2
2.6418 8.63942 2
1.3118 8.63942 1
7.3517 24.5271 2
3.3417 10.5134 2
3.6742 11.9179 2
4.4742 26.5498 1
8.6142 26.5498 2
2.5242 15.1271 1
4.8742 15.1271 2
4.1542 13.218 2
2.2442 13.218 1
8.9642 27.3474 2
3.4442 19.6287 1
6.5642 19.6287 2
1.2542 8.64362 1
4.1944 13.6646 2
4.7842 28.0011 1
9.1042 28.0011 2
0.9642 8.09443 1
6.9742 21.8111 2
6.6642 21.8173 2
11.1942 37.4351 2
8.5742 26.2411 2
9.6142 31.608 2
2.4342 9.01149 2
1.2242 9.01149 1
4.3742 12.8106 2
2.3242 12.8106 1
10.4542 32.9833 2
1.7342 11.7995 1
3.2442 11.7995 2
5.3242 16.8 2
4.4471 25.2901 1
3.5171 10.8305 2
1.8971 10.8305 1
4.4971 26.1068 1
8.5171 26.1068 2
2.5371 14.3153 1
4.9971 14.3153 2
7.5771 21.3153 2
3.0971 12.298 2
8.7771 26.9277 2
3.4371 18.9941 1
6.2471 18.9941 2
1.2771 7.17106 1
7.2171 21.8979 2
11.7673 37.4632 2
2.0973 12.7677 1
4.0073 12.7677 2
10.8371 34.1689 2
6.8471 20.9366 2
7.1773 19.6271 2
4.6873 14.0972 2
12.4771 39.5027 2
9.4871 28.9063 2
10.7271 33.4215 2
11.0171 32.2172 2
4.5171 27.5827 1
8.7571 27.5827 2
7.0572 21.8618 2
0.7471 6.28966 1
6.6871 21.304 2
3.4471 21.304 1
3.3371 21.2703 1
6.4071 21.2703 2
11.4771 37.1308 2
2.4371 14.2055 1
9.6371 31.2175 2
3.8471 21.6199 1
7.4871 21.6199 2
2.0471 7.49686 2
1.1571 7.49686 1
2.7272 15.153 1
2.2071 11.848 1
10.6371 32.606 2
1.7071 10.715 1
2.6971 16.0632 1
6.0419 17.3004 2
5.0419 16.7171 2
1.1121 8.47872 1
7.5519 23.286 2
7.8919 23.7867 2
1.5419 9.01485 1
3.2419 9.01485 2
2.1221 5.06324 2
6.6519 18.9875 2
5.3219 14.9903 2
5.0619 14.4621 2
1.6719 10.5106 1
3.2919 10.5106 2
2.5820 9.51145 2
1.2920 9.51145 1
3.2219 11.2556 2
3.1425 19.4346 1
6.0125 19.4346 2
2.3525 14.5926 1
4.6025 14.5926 2
9.2025 28.9256 2
5.1725 15.795 2
2.5825 15.795 1
9.8325 30.5264 2
3.1025 19.2236 1
5.9725 19.2236 2
7.9325 25.7224 2
5.2925 16.8586 2
2.7625 16.8586 1
9.3625 30.4282 2
1.7525 11.1749 1
3.3925 11.1749 2
1.4425 9.54382 1
2.2225 9.54382 2
4.5427 15.1164 2
8.5625 27.8591 2
7.8025 25.9609 2
6.1726 20.2359 2
4.6425 14.5997 2
5.6025 19.2778 2
5.6025 19.7007 2
5.4725 17.0076 2
3.7125 10.9512 2
3.9586 11.9179 2
2.7786 15.1271 1
2.4886 13.218 1
3.6986 19.6287 1
1.2186 8.64362 1
4.3188 13.6646 2
7.3487 22.4001 2
1.0786 8.09443 1
6.9986 21.8111 2
3.5986 21.8173 1
6.7186 21.8173 2
2.5786 9.01149 2
1.3986 9.01149 1
2.4786 12.8106 1
1.9586 11.7995 1
3.6486 11.7995 2
10.8892 34.5981 2
5.5792 18.035 2
9.1992 28.7459 2
2.8292 17.3997 1
5.2492 17.3997 2
1.3394 9.90216 1
9.6192 29.7674 2
7.5892 23.7848 2
2.3194 14.1008 1
8.0792 24.2964 2
6.2092 18.3166 2
3.3292 18.3166 1
1.7692 10.3034 1
3.4992 10.3034 2
1.2394 6.75606 1
2.8592 19.5634 1
2.2892 12.0518 1
5.2692 15.735 2
5.2992 15.2194 2
3.5292 11.5643 2
1.8992 11.5643 1
2.8293 10.6909 2
1.5193 10.6909 1
6.2792 20.8945 2
7.4392 25.3124 2
3.4192 12.2818 2
1.8392 12.3455 1
3.4592 12.3455 2
7.0392 22.7573 2
5.0492 17.172 2
2.0192 13.0694 1
3.7392 13.0694 2
1.8892 11.9224 1
2.1792 14.2789 1
6.6392 23.6047 2
1.6493 11.3632 1
2.0392 13.0361 1
3.7392 13.0361 2
6.0192 19.5266 2
6.5892 22.6609 2
2.1692 13.9323 1
4.2292 13.9323 2
6.3992 20.4439 2
5.5076 14.1506 2
3.0176 14.5257 1
5.0976 14.5257 2
7.5676 21.9139 2
1.1378 6.43656 1
7.9176 23.5657 2
1.5676 10.267 1
3.1676 10.267 2
2.1878 6.13936 2
4.0676 12.8668 2
5.2576 17.0689 2
5.0976 15.7519 2
3.3276 11.2142 2
1.7076 11.2142 1
2.6077 7.54993 2
1.3077 7.54993 1
7.2676 21.4226 2
3.2976 7.53149 2
3.8934 15.2296 2
2.6134 14.0897 1
4.3334 14.0897 2
3.9634 12.9432 2
2.3434 12.9432 1
5.9634 20.908 2
4.4734 14.5959 2
6.3134 20.8683 2
3.6234 20.8683 1
6.8734 24.7468 2
