Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
NRCA ? ? ? P ? 20161014 0351 02.790 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
NRCA ? ? ? S ? 20161014 0351 04.810 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED19 ? ? ? S ? 20161014 0351 07.390 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? P ? 20161014 0351 04.250 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED16 ? ? ? S ? 20161014 0351 06.070 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1214 ? ? ? P ? 20161014 0351 01.890 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1214 ? ? ? S ? 20161014 0351 02.910 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1202 ? ? ? S ? 20161014 0351 03.830 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1201 ? ? ? P ? 20161014 0351 03.070 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? P ? 20161014 0351 02.660 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? S ? 20161014 0351 04.560 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED03 ? ? ? P ? 20161014 0351 03.470 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
ED25 ? ? ? P ? 20161014 0354 35.070 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED04 ? ? ? S ? 20161014 0354 36.840 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? S ? 20161014 0354 39.560 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1299 ? ? ? S ? 20161014 0354 37.470 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1299 ? ? ? P ? 20161014 0354 35.750 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
SMA1 ? ? ? S ? 20161014 0354 37.280 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
SMA1 ? ? ? P ? 20161014 0354 35.370 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1204 ? ? ? S ? 20161014 0354 37.810 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1204 ? ? ? P ? 20161014 0354 35.970 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? S ? 20161014 0354 40.000 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? S ? 20161014 0354 37.800 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? P ? 20161014 0354 35.930 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
TERO ? ? ? P ? 20161014 0354 37.340 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1246 ? ? ? S ? 20161014 0354 38.030 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1246 ? ? ? P ? 20161014 0354 36.070 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED15 ? ? ? S ? 20161014 0354 40.640 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CAMP ? ? ? S ? 20161014 0354 36.970 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED14 ? ? ? P ? 20161014 0354 36.820 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED14 ? ? ? S ? 20161014 0354 39.540 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED05 ? ? ? P ? 20161014 0354 36.690 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
ED03 ? ? ? P ? 20161014 0357 01.370 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED03 ? ? ? S ? 20161014 0357 05.450 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1214 ? ? ? P ? 20161014 0356 58.170 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1218 ? ? ? S ? 20161014 0357 03.760 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED02 ? ? ? S ? 20161014 0357 07.660 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? P ? 20161014 0356 58.530 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? S ? 20161014 0357 02.360 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED12 ? ? ? S ? 20161014 0357 03.460 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
NRCA ? ? ? P ? 20161014 0356 58.460 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1245 ? ? ? P ? 20161014 0356 57.870 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED19 ? ? ? P ? 20161014 0356 59.350 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED19 ? ? ? S ? 20161014 0357 01.500 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MC2 ? ? ? S ? 20161014 0357 01.340 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CSP1 ? ? ? S ? 20161014 0357 07.150 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED18 ? ? ? S ? 20161014 0357 03.930 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED21 ? ? ? S ? 20161014 0357 04.910 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED22 ? ? ? S ? 20161014 0357 05.000 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? S ? 20161014 0357 03.010 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? P ? 20161014 0357 00.120 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? S ? 20161014 0357 01.310 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? P ? 20161014 0356 59.230 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED16 ? ? ? S ? 20161014 0356 59.400 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED16 ? ? ? P ? 20161014 0356 58.470 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? S ? 20161014 0357 03.460 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
TERO ? ? ? S ? 20161014 0357 09.210 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1246 ? ? ? S ? 20161014 0357 07.970 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1202 ? ? ? S ? 20161014 0357 02.140 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
T1212 ? ? ? P ? 20161014 0357 17.590 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? S ? 20161014 0357 19.840 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED12 ? ? ? P ? 20161014 0357 17.080 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1215 ? ? ? P ? 20161014 0357 18.380 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1216 ? ? ? P ? 20161014 0357 16.090 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CESI ? ? ? S ? 20161014 0357 21.920 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
FDMO ? ? ? S ? 20161014 0357 21.270 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CSP1 ? ? ? S ? 20161014 0357 24.020 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED21 ? ? ? S ? 20161014 0357 22.950 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED19 ? ? ? S ? 20161014 0357 18.160 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED19 ? ? ? P ? 20161014 0357 16.460 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? S ? 20161014 0357 21.820 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1241 ? ? ? S ? 20161014 0357 24.560 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
NRCA ? ? ? S ? 20161014 0357 16.970 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
NRCA ? ? ? P ? 20161014 0357 16.190 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
ED01 ? ? ? P ? 20161014 0401 27.110 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED01 ? ? ? S ? 20161014 0401 31.270 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1218 ? ? ? P ? 20161014 0401 24.560 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED02 ? ? ? P ? 20161014 0401 27.220 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED02 ? ? ? S ? 20161014 0401 31.230 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED11 ? ? ? P ? 20161014 0401 25.260 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? P ? 20161014 0401 24.930 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1215 ? ? ? P ? 20161014 0401 27.330 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1215 ? ? ? S ? 20161014 0401 31.480 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED12 ? ? ? P ? 20161014 0401 26.080 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? P ? 20161014 0401 23.930 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
FDMO ? ? ? P ? 20161014 0401 28.930 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED19 ? ? ? S ? 20161014 0401 29.680 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1245 ? ? ? S ? 20161014 0401 27.820 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CSP1 ? ? ? S ? 20161014 0401 35.440 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED18 ? ? ? S ? 20161014 0401 32.130 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED21 ? ? ? S ? 20161014 0401 33.450 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
GUMA ? ? ? S ? 20161014 0401 35.840 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED22 ? ? ? S ? 20161014 0401 33.570 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? P ? 20161014 0401 27.420 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? S ? 20161014 0401 31.540 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? P ? 20161014 0401 26.470 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? S ? 20161014 0401 29.770 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED16 ? ? ? P ? 20161014 0401 25.500 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED16 ? ? ? S ? 20161014 0401 28.090 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1214 ? ? ? P ? 20161014 0401 23.570 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED09 ? ? ? S ? 20161014 0401 29.680 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED09 ? ? ? P ? 20161014 0401 26.260 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? P ? 20161014 0401 26.210 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? S ? 20161014 0401 29.450 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
TERO ? ? ? S ? 20161014 0401 34.030 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
TERO ? ? ? P ? 20161014 0401 28.720 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? S ? 20161014 0401 31.440 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? P ? 20161014 0401 27.290 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1204 ? ? ? S ? 20161014 0401 27.730 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1204 ? ? ? P ? 20161014 0401 25.290 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1246 ? ? ? S ? 20161014 0401 32.510 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1246 ? ? ? P ? 20161014 0401 27.900 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
SMA1 ? ? ? P ? 20161014 0401 25.970 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1202 ? ? ? S ? 20161014 0401 24.270 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1202 ? ? ? P ? 20161014 0401 24.020 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1299 ? ? ? P ? 20161014 0401 25.590 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1201 ? ? ? P ? 20161014 0401 25.090 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
RM33 ? ? ? S ? 20161014 0401 31.470 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? P ? 20161014 0401 24.540 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED03 ? ? ? P ? 20161014 0401 25.580 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED03 ? ? ? S ? 20161014 0401 28.190 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
T1214 ? ? ? P ? 20161014 0403 33.320 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1214 ? ? ? S ? 20161014 0403 36.080 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED03 ? ? ? P ? 20161014 0403 36.490 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED03 ? ? ? S ? 20161014 0403 41.870 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? P ? 20161014 0403 35.340 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? S ? 20161014 0403 39.960 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED01 ? ? ? P ? 20161014 0403 37.790 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED01 ? ? ? S ? 20161014 0403 44.130 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED08 ? ? ? P ? 20161014 0403 39.080 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1218 ? ? ? S ? 20161014 0403 39.640 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1218 ? ? ? P ? 20161014 0403 35.310 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? P ? 20161014 0403 33.180 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? S ? 20161014 0403 35.700 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1245 ? ? ? P ? 20161014 0403 31.390 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED11 ? ? ? P ? 20161014 0403 35.540 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED11 ? ? ? S ? 20161014 0403 40.370 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED02 ? ? ? S ? 20161014 0403 43.680 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED02 ? ? ? P ? 20161014 0403 37.510 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? P ? 20161014 0403 34.460 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? S ? 20161014 0403 38.480 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1217 ? ? ? P ? 20161014 0403 36.180 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
NRCA ? ? ? P ? 20161014 0403 32.630 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED12 ? ? ? P ? 20161014 0403 34.620 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1215 ? ? ? P ? 20161014 0403 36.020 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1216 ? ? ? P ? 20161014 0403 33.700 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED19 ? ? ? P ? 20161014 0403 31.820 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED19 ? ? ? S ? 20161014 0403 33.820 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CESI ? ? ? P ? 20161014 0403 35.850 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MC2 ? ? ? P ? 20161014 0403 31.730 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
FDMO ? ? ? P ? 20161014 0403 34.110 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
FDMO ? ? ? S ? 20161014 0403 37.460 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CSP1 ? ? ? P ? 20161014 0403 34.680 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CSP1 ? ? ? S ? 20161014 0403 38.670 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED18 ? ? ? P ? 20161014 0403 32.710 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED18 ? ? ? S ? 20161014 0403 34.970 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED21 ? ? ? P ? 20161014 0403 33.410 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED21 ? ? ? S ? 20161014 0403 36.130 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
GUMA ? ? ? S ? 20161014 0403 38.310 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED22 ? ? ? S ? 20161014 0403 36.260 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? S ? 20161014 0403 34.480 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? P ? 20161014 0403 32.230 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? S ? 20161014 0403 33.810 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED09 ? ? ? P ? 20161014 0403 34.080 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED09 ? ? ? S ? 20161014 0403 37.190 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED16 ? ? ? P ? 20161014 0403 32.430 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? S ? 20161014 0403 38.390 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? P ? 20161014 0403 34.740 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
TERO ? ? ? P ? 20161014 0403 37.970 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
TERO ? ? ? S ? 20161014 0403 44.380 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1246 ? ? ? P ? 20161014 0403 37.660 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1246 ? ? ? S ? 20161014 0403 43.650 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
GIGS ? ? ? S ? 20161014 0403 48.450 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CAMP ? ? ? S ? 20161014 0403 44.080 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED14 ? ? ? S ? 20161014 0403 47.450 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1204 ? ? ? P ? 20161014 0403 35.470 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED25 ? ? ? P ? 20161014 0403 36.790 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED25 ? ? ? S ? 20161014 0403 42.170 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
SMA1 ? ? ? P ? 20161014 0403 35.950 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
SMA1 ? ? ? S ? 20161014 0403 40.670 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED05 ? ? ? S ? 20161014 0403 45.900 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED05 ? ? ? P ? 20161014 0403 38.780 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1299 ? ? ? P ? 20161014 0403 35.980 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED04 ? ? ? S ? 20161014 0403 43.210 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1201 ? ? ? P ? 20161014 0403 35.680 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1202 ? ? ? P ? 20161014 0403 34.710 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1202 ? ? ? S ? 20161014 0403 38.370 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
T1214 ? ? ? P ? 20161014 0406 58.160 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1218 ? ? ? S ? 20161014 0407 03.560 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? P ? 20161014 0406 58.820 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? S ? 20161014 0407 00.280 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? S ? 20161014 0407 03.470 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1245 ? ? ? S ? 20161014 0406 59.760 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED19 ? ? ? S ? 20161014 0407 02.180 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED18 ? ? ? S ? 20161014 0407 04.420 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED21 ? ? ? S ? 20161014 0407 05.420 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED22 ? ? ? S ? 20161014 0407 05.230 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? P ? 20161014 0407 00.280 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? S ? 20161014 0407 03.320 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? P ? 20161014 0406 59.380 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? S ? 20161014 0407 01.320 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED16 ? ? ? P ? 20161014 0406 58.400 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED16 ? ? ? S ? 20161014 0406 58.650 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? P ? 20161014 0407 00.070 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? S ? 20161014 0407 02.880 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
T1212 ? ? ? P ? 20161014 0407 17.240 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? S ? 20161014 0407 19.450 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED11 ? ? ? S ? 20161014 0407 21.710 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ARRO ? ? ? S ? 20161014 0407 26.920 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED12 ? ? ? P ? 20161014 0407 16.740 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED12 ? ? ? S ? 20161014 0407 18.670 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1215 ? ? ? S ? 20161014 0407 20.940 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1216 ? ? ? S ? 20161014 0407 16.120 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1216 ? ? ? P ? 20161014 0407 15.690 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CESI ? ? ? S ? 20161014 0407 21.520 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
FDMO ? ? ? P ? 20161014 0407 18.050 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
FDMO ? ? ? S ? 20161014 0407 20.810 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED19 ? ? ? P ? 20161014 0407 16.130 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED19 ? ? ? S ? 20161014 0407 17.350 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED22 ? ? ? S ? 20161014 0407 23.290 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? S ? 20161014 0407 21.740 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? P ? 20161014 0407 18.390 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? S ? 20161014 0407 21.600 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? P ? 20161014 0407 18.340 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
