# 2016 10 14 00 00  9.050 42.8128  13.2100   8.500  0.92 0 0 0      1
 SMA1   1.804 1 P
 ED07   2.904 1 P
 ED07   5.494 1 S
 ED25   1.474 1 P
 ED25   1.824 1 S
 TERO   4.494 1 P
 TERO   8.464 1 S
T1246   5.744 1 S
T1246   3.054 1 P
 ED15   4.094 1 P
 ED15   7.194 1 S
 CAMP   3.954 1 S
 CAMP   2.324 1 P
 GIGS   8.264 1 S
 ED04   0.794 1 P
 ED14   3.424 1 P
 ED14   6.354 1 S
 ED05   2.314 1 P
 ED05   4.394 1 S
# 2016 10 14 04 51 25.228 42.6367  13.3266  11.521  0.42 0 0 0    234
 RM33   5.582 1 S
T1299   3.712 1 S
 ED03   3.022 1 P
 ED24   3.012 1 P
 ED24   5.322 1 S
T1201   4.252 1 S
T1214   2.702 1 P
T1204   2.102 1 P
 ED20   5.542 1 S
 TERO   4.352 1 P
 ED07   5.012 1 S
 ED07   2.902 1 P
T1246   5.812 1 S
 SMA1   1.972 1 P
 SMA1   3.292 1 S
 ED25   3.942 1 S
# 2016 10 14 04 51 46.423 42.7762  13.1489   3.500  1.00 0 0 0    235
 ED01   9.127 1 S
T1218   4.177 1 S
T1218   2.127 1 P
 ED08  12.197 1 S
T1211  11.957 1 S
 ED02   8.407 1 S
 ED11   2.567 1 P
T1217   6.517 1 S
T1212   1.607 1 P
T1215   7.707 1 S
T1215   4.057 1 P
 ED12   2.607 1 P
T1216   3.337 1 P
 CESI  10.307 1 S
 NRCA   1.097 1 P
 ED19   2.707 1 P
 ED19   5.317 1 S
 CSP1  11.477 1 S
  MC2   2.847 1 P
  MC2   5.617 1 S
 ED18   4.277 1 P
 ED21   9.337 1 S
T1245   1.607 1 P
 GUMA  12.468 1 S
 ED22  10.097 1 S
 ED17   8.207 1 S
 ED17   4.037 1 P
 MMO1   3.317 1 P
 MMO1   6.977 1 S
 ED16   5.337 1 S
 ED16   2.657 1 P
 ED09   7.427 1 S
 ED09   3.817 1 P
 ED20   3.867 1 P
 ED20   7.557 1 S
T1214   0.767 1 P
 TERO   6.627 1 P
 TERO  12.647 1 S
 ED07   5.177 1 P
 ED07   9.887 1 S
T1246   5.857 1 P
T1246  11.287 1 S
T1204   3.287 1 P
T1204   6.627 1 S
 SMA1   4.017 1 P
 ED25   4.857 1 P
 ED25   9.147 1 S
T1202   3.607 1 S
 CAMP  10.777 1 S
T1299   3.577 1 P
T1201   3.177 1 P
 ED14  14.007 1 S
 ED14   7.467 1 P
 ED05  12.177 1 S
 ED24   2.287 1 P
 ED24   4.937 1 S
 ED03   3.567 1 P
 RM33   5.517 1 P
 RM33   9.647 1 S
# 2016 10 14 04 54  3.865 42.6420  13.3279  10.198  0.70 0 0 0    236
 ED04   4.235 1 S
 RM33   6.425 1 S
 ED03   4.375 1 S
T1299   1.825 1 P
T1299   3.335 1 S
 ED24   2.745 1 P
 ED24   4.915 1 S
T1218   6.225 1 S
 ED11   8.085 1 S
T1201   2.165 1 P
T1201   3.895 1 S
T1204   1.835 1 P
T1204   3.145 1 S
 ED16   7.575 1 S
 MMO1   9.355 1 S
 ED20   2.875 1 P
 TERO   7.305 1 S
 TERO   4.085 1 P
 ED07   4.765 1 S
 ED07   2.615 1 P
T1246   5.475 1 S
 CAMP   5.205 1 S
 ED25   1.925 1 P
 ED25   3.625 1 S
 ED14   8.125 1 S
 ED05   3.615 1 P
 ED05   6.355 1 S
# 2016 10 14 04 54 44.281 42.6537  13.3466   6.368  0.40 0 0 0    237
 ED25   1.529 1 P
 ED25   3.219 1 S
 SMA1   1.229 1 P
 ED03   2.319 1 P
T1299   2.889 1 S
T1299   1.459 1 P
 ED24   2.279 1 P
 ED24   4.579 1 S
T1201   3.589 1 S
T1201   1.779 1 P
T1204   1.619 1 S
T1204   1.329 1 P
 ED16   7.229 1 S
 ED20   4.709 1 S
 TERO   6.919 1 S
 TERO   3.649 1 P
 ED07   3.989 1 S
T1246   5.089 1 S
 CAMP   4.759 1 S
# 2016 10 14 04 55 22.163 42.8798  13.0643   5.500  0.68 0 0 0    238
T1212   2.657 1 P
T1212   4.867 1 S
 ED11   6.967 1 S
 ED02  10.387 1 S
T1217   7.437 1 S
 ED12   2.157 1 P
T1215   3.377 1 P
T1215   6.307 1 S
T1216   1.077 1 P
 FDMO   6.117 1 S
 FDMO   3.277 1 P
 CSP1   8.817 1 S
 CSP1   4.637 1 P
 ED21   4.177 1 P
 ED21   7.697 1 S
 ED18   3.407 1 P
 ED18   6.307 1 S
 ED19   1.527 1 P
 ED17   7.127 1 S
 ED17   3.787 1 P
  MC2   4.757 1 S
 MMO1   3.727 1 P
 MMO1   7.017 1 S
 ED16   7.017 1 S
T1245   3.657 1 S
 ED20  10.377 1 S
 NRCA   1.227 1 P
T1299  10.897 1 S
T1201  10.117 1 S
 ED10   4.377 1 S
 ED10   2.507 1 P
T1218   7.777 1 S
# 2016 10 14 04 56  5.323 42.6457  13.3308   9.222  0.69 0 0 0    239
 ED04   4.097 1 S
 RM33   6.337 1 S
 RM33   3.427 1 P
 ED03   4.797 1 S
T1299   1.707 1 P
 ED24   2.647 1 P
 ED24   4.807 1 S
T1218   6.077 1 S
T1218   3.347 1 P
 ED11   8.017 1 S
T1201   2.047 1 P
T1201   3.777 1 S
T1204   1.697 1 P
T1204   2.697 1 S
 ED16   7.457 1 S
 MMO1   9.257 1 S
 ED09   3.387 1 P
 ED20   2.747 1 P
 TERO   3.967 1 P
 TERO   7.257 1 S
 ED07   2.267 1 P
 ED07   4.677 1 S
T1246   5.447 1 S
T1246   2.997 1 P
 CAMP   5.087 1 S
 ED14   8.047 1 S
 ED25   1.847 1 P
 ED25   3.537 1 S
 SMA1   1.557 1 P
 SMA1   2.677 1 S
 ED05   6.457 1 S
# 2016 10 14 04 56 37.226 42.6497  13.3281   9.631  0.38 0 0 0    240
 RM33   6.424 1 S
T1299   1.795 1 P
T1299   3.284 1 S
 ED24   4.924 1 S
T1204   3.214 1 S
 ED20   2.824 1 P
 TERO   7.354 1 S
 ED07   2.554 1 P
 ED07   4.714 1 S
T1246   5.554 1 S
 SMA1   2.754 1 S
 SMA1   1.624 1 P
 ED25   1.904 1 P
 ED25   3.604 1 S
# 2016 10 14 04 57 43.750 42.8679  13.0833   3.500  0.43 0 0 0    241
T1212   2.430 1 P
T1212   4.730 1 S
 ED12   4.130 1 S
T1215   6.320 1 S
T1216   2.290 1 S
T1216   1.090 1 P
 ED19   1.430 1 P
 ED19   2.820 1 S
 ED17   7.270 1 S
 MMO1   6.640 1 S
 NRCA   1.790 1 S
 NRCA   1.190 1 P
 ED10   4.040 1 S
# 2016 10 14 04 58  2.966 42.6481  13.3283   9.768  0.47 0 0 0    242
 RM33   6.584 1 S
T1299   1.805 1 P
 ED03   4.904 1 S
 ED24   2.694 1 P
 ED24   4.904 1 S
T1218   6.164 1 S
T1201   2.124 1 P
 ED11   7.874 1 S
T1204   1.764 1 P
T1204   3.124 1 S
 ED20   2.834 1 P
 TERO   7.354 1 S
 ED07   2.584 1 P
 ED07   4.744 1 S
T1246   5.524 1 S
 SMA1   2.794 1 S
 ED25   3.644 1 S
# 2016 10 14 04 58 57.608 42.9016  13.2498   8.047  0.42 0 0 0    243
 ED24   8.752 1 S
T1245   3.392 1 S
 NRCA   5.052 1 S
  MC2   3.012 1 S
  MC2   1.692 1 P
 ED19   3.762 1 S
 FDMO   6.972 1 S
 ED18   4.182 1 S
 ED21   5.172 1 S
 ED22   5.092 1 S
 ED17   3.472 1 S
 ED17   1.982 1 P
 MMO1   3.102 1 S
 MMO1   1.782 1 P
 ED16   4.022 1 S
# 2016 10 14 04 59 57.588 42.6468  13.3329  10.077  0.58 0 0 0    244
 RM33   3.532 1 P
 RM33   6.422 1 S
 ED03   2.752 1 P
T1299   3.332 1 S
T1299   1.873 1 P
 ED24   2.722 1 P
 ED24   5.032 1 S
T1218   6.262 1 S
T1218   3.462 1 P
 ED11   8.162 1 S
T1201   2.172 1 P
T1201   3.942 1 S
T1212   8.462 1 S
 ED10   7.282 1 S
 NRCA   8.953 1 S
 ED19  11.072 1 S
T1204   3.182 1 S
T1204   1.792 1 P
 ED16   7.662 1 S
 ED20   5.152 1 S
 TERO   4.092 1 P
 TERO   7.352 1 S
 ED07   4.432 1 S
 ED07   2.662 1 P
T1246   5.462 1 S
 CAMP   5.212 1 S
 ED25   1.952 1 P
 ED25   3.682 1 S
 SMA1   1.672 1 P
# 2016 10 14 05 00 36.152 42.7888  13.2519  10.209  0.59 0 0 0    245
 ED24   6.278 1 S
T1218   6.268 1 S
T1218   3.318 1 P
T1214   3.478 1 S
T1212   3.278 1 P
T1212   6.198 1 S
 ED10   4.018 1 S
 ED10   2.228 1 P
 ED12   7.468 1 S
 ED12   4.028 1 P
 NRCA   2.558 1 P
 NRCA   4.738 1 S
T1216   7.598 1 S
T1245   2.318 1 P
 ED19   6.168 1 S
 ED18   7.888 1 S
 ED21   8.798 1 S
 ED17   6.938 1 S
 MMO1   5.418 1 S
 ED16   4.228 1 S
 ED20   5.588 1 S
 ED07   8.598 1 S
# 2016 10 14 05 05 11.566 42.6451  13.3305   9.590  0.80 0 0 0    246
 ED04   2.304 1 P
 ED04   4.184 1 S
 RM33   3.524 1 P
 RM33   6.414 1 S
 ED01   4.334 1 P
 ED03   2.754 1 P
 ED03   4.344 1 S
 ED02  10.424 1 S
T1299   1.754 1 P
 ED24   4.904 1 S
T1218   3.434 1 P
T1218   6.164 1 S
 ED11   8.034 1 S
 ED11   4.424 1 P
T1201   2.144 1 P
T1201   3.874 1 S
T1212   4.664 1 P
T1212   8.404 1 S
 ED10   7.234 1 S
 NRCA   8.794 1 S
T1214   6.684 1 S
 ED19  10.964 1 S
T1204   2.784 1 S
T1204   1.784 1 P
 ED18  12.524 1 S
 ED21  13.324 1 S
 ED16   4.134 1 P
 ED16   7.544 1 S
 ED17  11.144 1 S
 ED22  12.914 1 S
 MMO1   9.284 1 S
 ED09   6.304 1 S
 ED09   3.474 1 P
 ED20   2.804 1 P
 TERO   4.064 1 P
 TERO   7.274 1 S
 ED07   2.594 1 P
 ED07   4.744 1 S
T1246   5.464 1 S
T1246   3.164 1 P
 ED15   7.514 1 S
 GIGS   9.134 1 S
 SMA1   2.804 1 S
 SMA1   1.644 1 P
 CAMP   2.884 1 P
 CAMP   5.164 1 S
 ED25   1.854 1 P
 ED14   8.134 1 S
 ED05   6.264 1 S
 ED05   3.594 1 P
# 2016 10 14 05 08 48.157 42.6424  13.3335  10.989  0.75 0 0 0    247
 ED25   1.983 1 P
 ED04   4.273 1 S
 ED04   2.403 1 P
 RM33   6.553 1 S
 RM33   3.623 1 P
 SMA1   2.893 1 S
 SMA1   1.743 1 P
 ED03   4.993 1 S
T1299   1.903 1 P
 ED02  10.543 1 S
 ED24   5.013 1 S
 ED24   2.833 1 P
T1201   2.243 1 P
T1201   3.953 1 S
T1218   3.553 1 P
T1218   6.283 1 S
 ED11   8.143 1 S
T1217  10.753 1 S
T1212   4.803 1 P
T1212   8.523 1 S
T1202   5.823 1 S
 ED10   7.363 1 S
T1204   1.893 1 P
T1214   6.803 1 S
 NRCA   8.933 1 S
 ED19  11.023 1 S
 ED18  12.643 1 S
 ED16   7.663 1 S
 ED16   4.243 1 P
 ED21  13.473 1 S
 ED17  11.263 1 S
 MMO1   9.413 1 S
 ED22  13.073 1 S
 ED09   3.583 1 P
 ED09   6.453 1 S
 ED20   2.943 1 P
 TERO   7.373 1 S
 TERO   4.153 1 P
 ED07   4.823 1 S
 ED07   2.683 1 P
T1246   3.263 1 P
T1246   5.583 1 S
 GIGS   9.213 1 S
 CAMP   5.233 1 S
 ED14   8.223 1 S
 ED05   3.683 1 P
 ED05   6.353 1 S
# 2016 10 14 05 09 35.384 42.8807  13.2245   2.500  0.51 0 0 0    248
 ED10   5.026 1 S
T1245   1.296 1 S
T1245   1.086 1 P
 ED19   1.596 1 P
 ED19   3.096 1 S
  MC2   2.006 1 S
 ED18   4.306 1 S
 ED22   5.516 1 S
 ED17   1.966 1 P
 ED17   3.726 1 S
 MMO1   3.076 1 S
 MMO1   1.576 1 P
# 2016 10 14 05 10 39.225 42.6410  13.3305   9.840  0.55 0 0 0    249
 ED03   4.885 1 S
 ED24   2.735 1 P
 ED24   4.875 1 S
T1218   6.165 1 S
T1218   3.405 1 P
 ED11   8.055 1 S
T1201   2.135 1 P
T1201   3.935 1 S
T1214   5.935 1 S
T1204   3.305 1 S
T1204   1.775 1 P
 ED16   7.735 1 S
 ED20   2.885 1 P
 ED20   5.225 1 S
 TERO   7.325 1 S
 TERO   4.035 1 P
 ED07   2.595 1 P
 ED07   4.785 1 S
T1246   5.515 1 S
T1246   3.055 1 P
 ED25   1.915 1 P
 ED25   3.195 1 S
 SMA1   1.645 1 P
 SMA1   2.965 1 S
# 2016 10 14 05 11 36.281 42.7458  13.2371   4.867  0.35 0 0 0    250
T1202   1.009 1 P
T1202   2.019 1 S
 ED03   2.749 1 P
 ED24   1.999 1 P
 ED24   3.789 1 S
 ED10   1.699 1 P
T1214   1.259 1 P
T1214   2.099 1 S
T1245   4.389 1 S
 ED20   5.369 1 S
 ED07   7.409 1 S
 ED25   6.999 1 S
T1201   1.839 1 P
# 2016 10 14 05 12 50.676 42.6483  13.3315   9.784  0.67 0 0 0    251
 ED04   4.214 1 S
 RM33   6.394 1 S
 ED24   2.744 1 P
 ED24   4.894 1 S
T1201   3.854 1 S
T1201   2.124 1 P
T1218   6.194 1 S
 ED11   8.054 1 S
T1212   8.434 1 S
 ED10   7.284 1 S
 NRCA   8.845 1 S
T1204   3.124 1 S
 ED16   7.534 1 S
 ED20   2.834 1 P
 TERO   7.264 1 S
 TERO   4.044 1 P
 ED07   2.574 1 P
 ED07   4.724 1 S
T1246   5.524 1 S
 CAMP   5.174 1 S
 ED25   1.904 1 P
 ED25   3.594 1 S
 SMA1   2.734 1 S
 SMA1   1.624 1 P
 ED05   6.854 1 S
# 2016 10 14 05 15  4.366 42.6409  13.3413   7.905  0.59 0 0 0    252
 ED04   3.764 1 S
 RM33   6.064 1 S
T1299   2.934 1 S
T1299   1.524 1 P
 ED24   2.344 1 P
 ED24   4.624 1 S
T1201   3.554 1 S
T1201   1.784 1 P
T1212   8.014 1 S
 NRCA   5.304 1 P
 ED19   6.594 1 P
T1245   8.944 1 S
T1204   1.374 1 P
T1204   2.824 1 S
 ED16   7.244 1 S
 MMO1  10.434 1 S
 ED20   4.804 1 S
 TERO   6.974 1 S
 ED07   4.064 1 S
 ED07   2.244 1 P
T1246   5.134 1 S
T1246   2.684 1 P
 GIGS   8.764 1 S
 SMA1   2.634 1 S
 SMA1   1.274 1 P
 CAMP   4.744 1 S
 ED25   1.544 1 P
 ED25   3.174 1 S
# 2016 10 14 05 15 54.871 42.8666  13.1070   4.993  0.56 0 0 0    253
 ED11   7.279 1 S
T1212   5.199 1 S
T1212   2.869 1 P
T1217   7.699 1 S
 ED12   2.429 1 P
T1215   6.679 1 S
T1215   3.719 1 P
T1216   2.569 1 S
T1216   1.489 1 P
 CESI   7.279 1 S
 FDMO   6.729 1 S
 CSP1   9.349 1 S
 ED19   1.899 1 P
 ED19   2.119 1 S
T1245   3.019 1 S
 ED20   9.719 1 S
 TERO   7.689 1 P
 ED07   6.229 1 P
 SMA1   5.279 1 P
 ED25   5.569 1 P
T1299   5.449 1 P
 ED04  10.879 1 S
 ED24   8.539 1 S
 ED10   3.969 1 S
 NRCA   1.449 1 P
 NRCA   1.749 1 S
# 2016 10 14 05 16  1.657 42.6460  13.3339  10.287  0.98 0 0 0    254
 ED04   2.383 1 P
 ED04   4.093 1 S
 ED06   7.533 1 S
 RM33   6.483 1 S
 RM33   3.443 1 P
 ED02  10.603 1 S
 ED02   5.703 1 P
T1299   3.403 1 S
T1299   1.873 1 P
 ED24   2.723 1 P
 ED24   4.923 1 S
T1218   6.223 1 S
T1218   3.443 1 P
 ED11   4.433 1 P
 ED11   8.103 1 S
T1201   3.903 1 S
T1201   2.173 1 P
T1212   8.463 1 S
 ED12  11.413 1 S
T1202   2.723 1 P
 ED10   7.193 1 S
 NRCA   8.883 1 S
T1214   6.133 1 S
T1204   1.783 1 P
 ED18  12.493 1 S
 ED21  13.513 1 S
 ED16   7.573 1 S
 ED17  11.193 1 S
 MMO1   9.373 1 S
 ED22  12.883 1 S
 ED09   6.453 1 S
 ED09   3.533 1 P
 ED20   2.903 1 P
 ED20   5.213 1 S
 TERO   4.053 1 P
 TERO   7.383 1 S
 ED07   2.673 1 P
T1246   5.553 1 S
T1246   3.073 1 P
 GIGS   9.153 1 S
 CAMP   5.203 1 S
 ED14   8.153 1 S
 ED14   4.473 1 P
 ED25   1.973 1 P
 ED25   3.693 1 S
 SMA1   1.713 1 P
 ED05   6.693 1 S
# 2016 10 14 05 17  1.770 42.6523  13.3321  10.498  0.59 0 0 0    255
 SMA1   1.710 1 P
 ED24   2.770 1 P
 ED24   4.970 1 S
T1201   3.970 1 S
T1204   1.840 1 P
T1204   3.240 1 S
 ED20   5.260 1 S
 TERO   7.410 1 S
 TERO   4.100 1 P
 ED07   4.780 1 S
 ED07   2.650 1 P
T1246   5.560 1 S
 ED25   1.970 1 P
 ED25   3.670 1 S
# 2016 10 14 05 17 29.941 42.8609  13.0976   9.189  0.40 0 0 0    256
T1212   5.059 1 S
 ED12   2.599 1 P
T1216   3.629 1 S
 ED19   2.019 1 P
 ED19   3.789 1 S
 ED21   7.809 1 S
 ED17   7.019 1 S
 MMO1   6.610 1 S
T1245   2.050 1 P
 NRCA   1.570 1 P
 NRCA   3.030 1 S
 ED10   4.179 1 S
 ED10   2.289 1 P
# 2016 10 14 05 17 41.414 42.8371  13.1578   4.176  0.77 0 0 0    257
T1218   3.396 1 P
T1218   6.186 1 S
 ED10   1.456 1 P
 ED10   2.006 1 S
 ED11   3.416 1 P
 ED02   9.946 1 S
 ED02   5.386 1 P
T1212   4.596 1 S
T1212   2.526 1 P
 ED12   2.796 1 P
T1215   4.186 1 P
 NRCA   1.026 1 P
T1216   2.386 1 P
T1216   4.496 1 S
 CESI   9.096 1 S
 FDMO   7.646 1 S
 ED19   1.916 1 P
 CSP1   5.026 1 P
 CSP1   9.456 1 S
  MC2   3.446 1 S
  MC2   1.866 1 P
 ED18   6.386 1 S
 ED18   3.296 1 P
 ED21   4.056 1 P
 ED21   7.576 1 S
T1245   1.366 1 S
T1245   1.076 1 P
 ED17   6.296 1 S
 ED17   3.286 1 P
 MMO1   5.346 1 S
 MMO1   2.736 1 P
 ED16   4.506 1 S
 ED16   2.296 1 P
 ED20   4.096 1 P
 ED20   7.766 1 S
 ED07  10.936 1 S
T1246  12.226 1 S
T1299   8.596 1 S
T1214   3.496 1 S
T1201   7.776 1 S
T1202   5.836 1 S
 RM33  11.876 1 S
 ED24   3.656 1 P
 ED24   7.416 1 S
# 2016 10 14 05 21  2.850 42.7534  13.2156   9.263  0.59 0 0 0    258
 RM33   9.040 1 S
 ED24   2.320 1 P
 ED24   4.580 1 S
T1218   2.520 1 P
T1218   5.080 1 S
 ED11   3.130 1 P
 ED11   5.850 1 S
T1217   7.790 1 S
T1212   5.110 1 S
T1215   9.270 1 S
T1214   1.510 1 P
T1214   2.570 1 S
 ED12   6.890 1 S
 ED10   1.790 1 P
 NRCA   2.450 1 P
 NRCA   4.620 1 S
T1245   5.110 1 S
  MC2   6.920 1 S
 ED21  10.300 1 S
 ED17   8.060 1 S
 MMO1   6.460 1 S
 ED16   4.870 1 S
 ED20   5.770 1 S
T1204   2.420 1 P
T1204   4.690 1 S
 ED25   7.310 1 S
T1201   4.880 1 S
T1202   3.580 1 S
# 2016 10 14 05 21 19.543 42.6449  13.3294   8.682  0.95 0 0 0    259
 ED04   2.227 1 P
 ED04   4.097 1 S
 ED06   7.397 1 S
 RM33   6.337 1 S
 RM33   3.447 1 P
 ED01   7.847 1 S
 ED03   4.287 1 S
 ED02   5.647 1 P
 ED02  10.287 1 S
T1299   1.777 1 P
 ED24   2.667 1 P
 ED24   4.867 1 S
T1218   3.387 1 P
T1218   6.117 1 S
 ED11   4.387 1 P
 ED11   7.997 1 S
T1217  10.567 1 S
T1201   2.087 1 P
T1212   8.387 1 S
T1212   4.617 1 P
T1202   4.847 1 S
 ED10   7.117 1 S
 NRCA   8.847 1 S
T1214   6.217 1 S
 ED19  10.897 1 S
  MC2  10.857 1 S
T1204   1.697 1 P
 ED18  12.357 1 S
 ED21  13.307 1 S
 ED16   7.517 1 S
 ED16   4.087 1 P
 ED17  11.117 1 S
 MMO1   9.287 1 S
 ED09   6.257 1 S
 ED09   3.427 1 P
 ED20   2.767 1 P
 TERO   7.207 1 S
 TERO   3.947 1 P
 ED07   2.477 1 P
 ED07   4.687 1 S
T1246   2.967 1 P
T1246   5.447 1 S
 GIGS   8.987 1 S
 SMA1   2.697 1 S
 SMA1   1.547 1 P
 CAMP   5.067 1 S
 CAMP   2.797 1 P
 ED25   1.747 1 P
 ED25   1.957 1 S
 ED14   7.987 1 S
 ED14   4.387 1 P
 ED05   6.237 1 S
 ED05   3.507 1 P
# 2016 10 14 05 22  9.938 42.6442  13.2609   8.287  0.47 0 0 0    260
 RM33   5.602 1 S
 ED03   1.822 1 P
 ED03   3.472 1 S
T1218   4.472 1 S
 ED24   1.722 1 P
 ED24   3.222 1 S
T1201   1.302 1 P
T1202   4.252 1 S
T1204   3.002 1 S
 ED07   2.962 1 P
 ED07   5.652 1 S
 SMA1   3.232 1 S
T1299   1.262 1 P
T1299   2.482 1 S
 ED25   4.102 1 S
# 2016 10 14 05 22 31.929 42.6446  13.3301   9.381  0.52 0 0 0    261
 RM33   6.341 1 S
 ED03   4.841 1 S
 ED24   4.831 1 S
T1218   6.141 1 S
 ED11   8.051 1 S
 ED10   4.261 1 P
 ED16   7.491 1 S
T1204   1.681 1 P
T1204   3.111 1 S
 ED20   2.761 1 P
 TERO   7.181 1 S
 ED07   4.631 1 S
 ED07   2.471 1 P
T1246   5.401 1 S
 SMA1   2.831 1 S
 SMA1   1.541 1 P
 ED25   1.821 1 P
 ED25   3.481 1 S
# 2016 10 14 05 22 53.744 42.8704  13.0754   4.149  1.16 0 0 0    262
T1212   2.606 1 P
T1212   4.356 1 S
 ED11   7.116 1 S
 ED02  10.346 1 S
 ED02   5.526 1 P
T1211  13.436 1 S
T1217   7.376 1 S
T1217   3.906 1 P
 ED12   1.846 1 P
T1215   3.346 1 P
T1215   6.506 1 S
T1216   1.256 1 P
 CESI   3.886 1 P
 CESI   6.986 1 S
 FEMA   3.906 1 S
 FDMO   6.336 1 S
 FDMO   3.206 1 P
 CSP1   9.076 1 S
 CSP1   4.586 1 P
 ED21   3.986 1 P
 ED21   8.056 1 S
 GUMA   5.526 1 P
 GUMA  10.426 1 S
 ED18   3.286 1 P
 ED19   1.206 1 P
 ED17   3.626 1 P
 ED17   7.196 1 S
  MC2   2.066 1 P
 MMO1   3.636 1 P
 MMO1   6.866 1 S
T1241   9.716 1 S
T1245   1.686 1 P
 ED16   3.466 1 P
 ED16   6.506 1 S
 ED09   9.386 1 S
 ED20  10.136 1 S
 TERO  15.806 1 S
 NRCA   0.906 1 P
T1246  14.596 1 S
T1214   5.476 1 S
T1204   9.666 1 S
 CAMP  14.326 1 S
T1202   7.726 1 S
T1299  10.746 1 S
T1201   9.786 1 S
 ED10   3.716 1 S
 ED24   4.606 1 P
 ED24   8.406 1 S
 ED03  10.216 1 S
 RM33  13.106 1 S
T1218   7.316 1 S
T1218   4.066 1 P
 ED01  12.216 1 S
# 2016 10 14 05 25 46.199 42.8624  13.2657   0.085  0.75 0 0 0    263
T1214   2.251 1 P
T1214   4.461 1 S
 ED11   9.631 1 S
T1212   7.701 1 S
 NRCA   4.321 1 S
T1245   1.081 1 P
 ED19   2.161 1 P
 ED19   4.221 1 S
 CSP1   9.121 1 S
 ED21   3.431 1 P
 ED21   6.641 1 S
 ED17   4.411 1 S
 MMO1   2.611 1 S
 MMO1   1.341 1 P
 ED20   3.441 1 P
 ED20   6.651 1 S
 ED16   0.951 1 P
# 2016 10 14 05 27 25.102 42.7703  13.1453   0.662  1.54 0 0 0    264
 ED01   4.658 1 P
T1218   1.908 1 P
 ED08   5.978 1 P
T1211   6.328 1 P
 ED02   4.358 1 P
 ED11   2.168 1 P
T1217   3.278 1 P
T1212   1.248 1 P
T1212   3.228 1 S
T1215   3.948 1 P
 ED12   2.268 1 P
T1216   3.058 1 P
 CESI   5.678 1 P
 NRCA   1.448 1 P
 FDMO   5.238 1 P
 ED19   3.088 1 P
 ED19   5.708 1 S
 CSP1   6.348 1 P
 CSP1  12.258 1 S
  MC2   6.248 1 S
  MC2   2.958 1 P
 ED18   4.738 1 P
 ED21   5.378 1 P
 ED21  10.158 1 S
T1245   1.948 1 P
 GUMA  12.478 1 S
 ED17   8.798 1 S
 ED17   4.468 1 P
 MMO1   7.348 1 S
 MMO1   3.698 1 P
 ED16   2.968 1 P
 ED09   4.128 1 P
 ED09   7.808 1 S
 ED20   4.148 1 P
 ED20   7.958 1 S
T1214   0.698 1 P
 TERO  13.308 1 S
 ED07  10.478 1 S
 ED07   5.318 1 P
T1246   6.008 1 P
T1246  11.598 1 S
T1204   3.388 1 P
 ED15  14.858 1 S
 SMA1   4.328 1 P
 ED25   4.688 1 P
T1202   1.958 1 P
 CAMP   6.168 1 P
 CAMP  11.088 1 S
T1299   3.618 1 P
T1201   3.028 1 P
T1201   6.048 1 S
 ED14   7.388 1 P
 ED05   6.428 1 P
 ED05  12.298 1 S
 ED24   5.018 1 S
 ED24   2.188 1 P
 ED03   3.388 1 P
 ED06   5.918 1 P
 RM33   5.038 1 P
# 2016 10 14 05 29 24.643 42.8702  13.0874   2.500  0.72 0 0 0    265
 ED11   3.677 1 P
 ED11   7.047 1 S
T1212   2.537 1 P
T1212   4.867 1 S
 ED02  10.277 1 S
T1211  13.567 1 S
T1217   7.327 1 S
T1217   3.897 1 P
 ED12   2.107 1 P
T1215   3.387 1 P
T1215   6.387 1 S
T1216   1.177 1 P
 CESI   7.017 1 S
 FDMO   3.307 1 P
 FDMO   6.307 1 S
 CSP1   4.647 1 P
 ED19   1.397 1 P
 ED19   1.627 1 S
 ED21   4.117 1 P
 ED21   7.977 1 S
 ED18   3.477 1 P
 ED17   3.727 1 P
 MMO1   3.627 1 P
 MMO1   6.867 1 S
T1245   1.847 1 P
T1245   2.787 1 S
 TERO  15.617 1 S
 ED07  13.037 1 S
 ED07   6.857 1 P
 SMA1  11.227 1 S
T1214   5.537 1 S
T1201   9.817 1 S
 ED10   4.127 1 S
 NRCA   1.897 1 S
 NRCA   1.047 1 P
 RM33  13.607 1 S
T1218   3.987 1 P
T1218   7.407 1 S
# 2016 10 14 05 30 56.514 42.7534  13.1762   3.500  0.38 0 0 0    266
T1218   1.956 1 P
T1218   3.836 1 S
 ED02   8.716 1 S
 ED11   2.486 1 P
T1212   2.026 1 P
T1212   3.916 1 S
T1215   8.386 1 S
 ED10   1.306 1 S
 NRCA   2.026 1 P
 NRCA   3.516 1 S
 ED19   6.396 1 S
  MC2   6.656 1 S
 ED17   8.486 1 S
 MMO1   6.696 1 S
 ED16   5.206 1 S
T1214   0.756 1 P
 ED20   6.656 1 S
T1246  10.216 1 S
T1202   1.326 1 P
T1202   2.776 1 S
T1201   2.416 1 P
T1201   4.846 1 S
 ED24   1.916 1 P
 ED24   3.716 1 S
# 2016 10 14 05 33 48.658 42.7739  13.1705   4.185  0.51 0 0 0    267
T1218   2.312 1 P
T1218   4.132 1 S
 ED11   2.722 1 P
T1212   2.012 1 P
 ED10   0.842 1 P
 ED12   5.472 1 S
 NRCA   1.703 1 P
 NRCA   3.063 1 S
T1245   3.003 1 S
 ED17   4.372 1 P
 ED17   8.142 1 S
